0	236
1	236
2	342
3	423
4	627
5	645
6	671
7	717
8	717
9	786
10	841
11	841
12	858
13	935
14	938
15	950
16	958
17	1016
18	1016
19	1016
20	1016
21	1024
22	1024
23	1024
24	1024
25	1024
26	1024
27	1024
28	1024
29	1024
30	1024
31	1024
32	1024
33	1024
34	1024
35	1024
36	1024
37	1024
38	1024
39	1024
40	1024
41	1024
42	1024
43	1024
44	1024
45	1024
46	1024
47	1024
48	1024
49	1024
50	1024
51	1024
52	1024
53	1024
54	1024
55	1024
56	1024
57	1024
58	1024
59	1024
60	1024
61	1024
62	1024
63	1024
64	1024
65	1024
66	1024
67	1024
68	1024
69	1024
70	1024
71	1024
72	1024
73	1024
74	1024
75	1024
76	1024
77	1024
78	1024
79	1024
80	1024
81	1024
82	1024
83	1024
84	1024
85	1024
86	1024
87	1024
88	1024
89	1024
90	1024
91	1024
92	1024
93	1024
94	1024
95	1024
96	1024
97	1024
98	1024
99	1024
100	1024
101	1024
102	1024
103	1024
104	1024
105	1024
106	1024
107	1024
108	1024
109	1024
110	1024
111	1024
112	1024
113	1024
114	1024
115	1024
116	1024
117	1024
118	1024
119	1024
120	1024
121	1024
122	1024
123	1024
124	1024
125	1024
126	1024
127	1024
128	1024
129	1024
130	1024
131	1024
132	1024
133	1024
134	1024
135	1024
136	1024
137	1024
138	1024
139	1024
140	1024
141	1024
142	1024
143	1024
144	1024
145	1024
146	1024
147	1024
148	1024
149	1024
150	1024
151	1024
152	1024
153	1024
154	1024
155	1024
156	1024
157	1024
158	1024
159	1024
160	1024
161	1024
162	1024
163	1024
164	1024
165	1024
166	1024
167	1024
168	1024
169	1024
170	1024
171	1024
172	1024
173	1024
174	1024
175	1024
176	1024
177	1024
178	1024
179	1024
180	1024
181	1024
182	1024
183	1024
184	1024
185	1024
186	1024
187	1024
188	1024
189	1024
190	1024
191	1024
192	1024
193	1024
194	1024
195	1024
196	1024
197	1024
198	1024
199	1024
200	1024
201	1024
202	1024
203	1024
204	1024
205	1024
206	1024
207	1024
208	1024
209	1024
210	1024
211	1024
212	1024
213	1024
214	1024
215	1024
216	1024
217	1024
218	1024
219	1024
220	1024
221	1024
222	1024
223	1024
224	1024
225	1024
226	1024
227	1024
228	1024
229	1024
230	1024
231	1024
232	1024
233	1024
234	1024
235	1024
236	1024
237	1024
238	1024
239	1024
240	1024
241	1024
242	1024
243	1024
244	1024
245	1024
246	1024
247	1024
248	1024
249	1024
250	1024
251	1024
252	1024
253	1024
254	1024
255	1024
256	1024
257	1024
258	1024
259	1024
260	1024
261	1024
262	1024
263	1024
264	1024
265	1024
266	1024
267	1024
268	1024
269	1024
270	1024
271	1024
272	1024
273	1024
274	1024
275	1024
276	1024
277	1024
278	1024
279	1024
280	1024
281	1024
282	1024
283	1024
284	1024
285	1024
286	1024
287	1024
288	1024
289	1024
290	1024
291	1024
292	1024
293	1024
294	1024
295	1024
296	1024
297	1024
298	1024
299	1024
300	1024
301	1024
302	1024
303	1024
304	1024
305	1024
306	1024
307	1024
308	1024
309	1024
310	1024
311	1024
312	1024
313	1024
314	1024
315	1024
316	1024
317	1024
318	1024
319	1024
320	1024
321	1024
322	1024
323	1024
324	1024
325	1024
326	1024
327	1024
328	1024
329	1024
330	1024
331	1024
332	1024
333	1024
334	1024
335	1024
336	1024
337	1024
338	1024
339	1024
340	1024
341	1024
342	1024
343	1024
344	1024
345	1024
346	1024
347	1024
348	1024
349	1024
350	1024
351	1024
352	1024
353	1024
354	1024
355	1024
356	1024
357	1024
358	1024
359	1024
360	1024
361	1024
362	1024
363	1024
364	1024
365	1024
366	1024
367	1024
368	1024
369	1024
370	1024
371	1024
372	1024
373	1024
374	1024
375	1024
376	1024
377	1024
378	1024
379	1024
380	1024
381	1024
382	1024
383	1024
384	1024
385	1024
386	1024
387	1024
388	1024
389	1024
390	1024
391	1024
392	1024
393	1024
394	1024
395	1024
396	1024
397	1024
398	1024
399	1024
